,GAME_ID,PUBLISHER_ID,PUBLISHER_NAME
1987,53113,12486,THQ
1988,53114,12486,THQ
1989,53115,12486,THQ
1990,53123,12486,THQ
1991,53136,12486,THQ
1992,53149,12486,THQ
1993,53151,12486,THQ
1994,53170,12486,THQ
1995,53172,12486,THQ
1996,53217,12486,THQ
1997,53218,12486,THQ
1998,53219,12486,THQ
1999,53224,12486,THQ
2000,53227,12486,THQ
2001,53327,12486,THQ
2002,53328,12486,THQ
2003,53329,12486,THQ
2004,53342,12486,THQ
2005,53349,12486,THQ
2006,53431,12486,THQ
2007,53447,12486,THQ
2008,53470,12486,THQ
2009,53474,12486,THQ
2010,53510,12486,THQ
2011,53511,12486,THQ
2012,53513,12486,THQ
2013,53515,12486,THQ
2014,53516,12486,THQ
2015,53521,12486,THQ
2016,53530,12486,THQ
2017,53537,12486,THQ
2018,53546,12486,THQ
2019,53547,12486,THQ
2020,53548,12486,THQ
2021,53555,12486,THQ
2022,53556,12486,THQ
2023,53566,12486,THQ
2024,53588,12486,THQ
2025,53599,12486,THQ
2026,5360,12486,THQ
2027,53642,12486,THQ
2028,53643,12486,THQ
2029,54343,12486,THQ
2030,54373,12486,THQ
2031,54452,12486,THQ
2032,54480,12486,THQ
2033,54494,12486,THQ
2034,54502,12486,THQ
2035,54505,12486,THQ
2036,54512,12486,THQ
2037,54513,12486,THQ
2038,54561,12486,THQ
2039,54568,12486,THQ
2040,54570,12486,THQ
2041,54572,12486,THQ
2042,54894,12486,THQ
2043,5507,12486,THQ
2044,55288,12486,THQ
2045,55969,12486,THQ
2046,56015,12486,THQ
2047,56125,12486,THQ
2048,56180,12486,THQ
2049,56182,12486,THQ
2050,56184,12486,THQ
2051,56194,12486,THQ
2052,5620,12486,THQ
2053,5622,12486,THQ
2054,56227,12486,THQ
2055,56266,12486,THQ
2056,56268,12486,THQ
2057,56269,12486,THQ
2058,5663,12486,THQ
2059,57436,12486,THQ
2060,57715,12486,THQ
2061,57731,12486,THQ
2062,57889,12486,THQ
2063,57993,12486,THQ
2064,57994,12486,THQ
2065,59147,12486,THQ
2066,746,12486,THQ
2067,8496,12486,THQ
2068,11043,24818,Factus Games
2069,11076,21063,1C Company
2070,17634,21063,1C Company
2071,17698,21063,1C Company
2072,17863,21063,1C Company
2073,18304,21063,1C Company
2074,19046,21063,1C Company
2075,19509,21063,1C Company
2076,19643,21063,1C Company
2077,23085,21063,1C Company
2078,25827,21063,1C Company
2079,39479,21063,1C Company
2080,11276,36688,Activision Blizzard
2081,14331,36688,Activision Blizzard
2082,18515,36688,Activision Blizzard
2083,1914,36688,Activision Blizzard
2084,2145,36688,Activision Blizzard
2085,2210,36688,Activision Blizzard
2086,22508,36688,Activision Blizzard
2087,2271,36688,Activision Blizzard
2088,22833,36688,Activision Blizzard
2089,24101,36688,Activision Blizzard
2090,24147,36688,Activision Blizzard
2091,24160,36688,Activision Blizzard
2092,24266,36688,Activision Blizzard
2093,24269,36688,Activision Blizzard
2094,24271,36688,Activision Blizzard
2095,24274,36688,Activision Blizzard
2096,24316,36688,Activision Blizzard
2097,24353,36688,Activision Blizzard
2098,24416,36688,Activision Blizzard
2099,24418,36688,Activision Blizzard
2100,24419,36688,Activision Blizzard
2101,24503,36688,Activision Blizzard
2102,24508,36688,Activision Blizzard
2103,24522,36688,Activision Blizzard
2104,24532,36688,Activision Blizzard
2105,24569,36688,Activision Blizzard
2106,24577,36688,Activision Blizzard
2107,24591,36688,Activision Blizzard
2108,24614,36688,Activision Blizzard
2109,24664,36688,Activision Blizzard
2110,24665,36688,Activision Blizzard
2111,24672,36688,Activision Blizzard
2112,24678,36688,Activision Blizzard
2113,24687,36688,Activision Blizzard
2114,24696,36688,Activision Blizzard
2115,24708,36688,Activision Blizzard
2116,24812,36688,Activision Blizzard
2117,24814,36688,Activision Blizzard
2118,24835,36688,Activision Blizzard
2119,24861,36688,Activision Blizzard
2120,24883,36688,Activision Blizzard
2121,24932,36688,Activision Blizzard
2122,24935,36688,Activision Blizzard
2123,24953,36688,Activision Blizzard
2124,24961,36688,Activision Blizzard
2125,24988,36688,Activision Blizzard
2126,25039,36688,Activision Blizzard
2127,25058,36688,Activision Blizzard
2128,25064,36688,Activision Blizzard
2129,25142,36688,Activision Blizzard
2130,25219,36688,Activision Blizzard
2131,25227,36688,Activision Blizzard
2132,25230,36688,Activision Blizzard
2133,25249,36688,Activision Blizzard
2134,25288,36688,Activision Blizzard
2135,25301,36688,Activision Blizzard
2136,25394,36688,Activision Blizzard
2137,25398,36688,Activision Blizzard
2138,2543,36688,Activision Blizzard
2139,25485,36688,Activision Blizzard
2140,25512,36688,Activision Blizzard
2141,25558,36688,Activision Blizzard
2142,25569,36688,Activision Blizzard
2143,25588,36688,Activision Blizzard
2144,25646,36688,Activision Blizzard
2145,25649,36688,Activision Blizzard
2146,25670,36688,Activision Blizzard
2147,25720,36688,Activision Blizzard
2148,25843,36688,Activision Blizzard
2149,25886,36688,Activision Blizzard
2150,25909,36688,Activision Blizzard
2151,25997,36688,Activision Blizzard
2152,26042,36688,Activision Blizzard
2153,26049,36688,Activision Blizzard
2154,26050,36688,Activision Blizzard
2155,26080,36688,Activision Blizzard
2156,26129,36688,Activision Blizzard
2157,26186,36688,Activision Blizzard
2158,26423,36688,Activision Blizzard
2159,26472,36688,Activision Blizzard
2160,26531,36688,Activision Blizzard
2161,26549,36688,Activision Blizzard
2162,26783,36688,Activision Blizzard
2163,26794,36688,Activision Blizzard
2164,26796,36688,Activision Blizzard
2165,26802,36688,Activision Blizzard
2166,26804,36688,Activision Blizzard
2167,26823,36688,Activision Blizzard
2168,26968,36688,Activision Blizzard
2169,26969,36688,Activision Blizzard
2170,26970,36688,Activision Blizzard
2171,27253,36688,Activision Blizzard
2172,28320,36688,Activision Blizzard
2173,28358,36688,Activision Blizzard
2174,28817,36688,Activision Blizzard
2175,288552,36688,Activision Blizzard
2176,28952,36688,Activision Blizzard
2177,28958,36688,Activision Blizzard
2178,28964,36688,Activision Blizzard
2179,28997,36688,Activision Blizzard
2180,29356,36688,Activision Blizzard
2181,2956,36688,Activision Blizzard
2182,30425,36688,Activision Blizzard
2183,3044,36688,Activision Blizzard
2184,31363,36688,Activision Blizzard
2185,316816,36688,Activision Blizzard
2186,32285,36688,Activision Blizzard
2187,32569,36688,Activision Blizzard
2188,32575,36688,Activision Blizzard
2189,32577,36688,Activision Blizzard
2190,32843,36688,Activision Blizzard
2191,32848,36688,Activision Blizzard
2192,32989,36688,Activision Blizzard
2193,330867,36688,Activision Blizzard
2194,330911,36688,Activision Blizzard
2195,331339,36688,Activision Blizzard
2196,331340,36688,Activision Blizzard
2197,332013,36688,Activision Blizzard
2198,334475,36688,Activision Blizzard
2199,334945,36688,Activision Blizzard
2200,334960,36688,Activision Blizzard
2201,335510,36688,Activision Blizzard
2202,336760,36688,Activision Blizzard
2203,336786,36688,Activision Blizzard
2204,34734,36688,Activision Blizzard
2205,35081,36688,Activision Blizzard
2206,35354,36688,Activision Blizzard
2207,35473,36688,Activision Blizzard
2208,35763,36688,Activision Blizzard
2209,35981,36688,Activision Blizzard
2210,36013,36688,Activision Blizzard
2211,36249,36688,Activision Blizzard
2212,36303,36688,Activision Blizzard
2213,36355,36688,Activision Blizzard
2214,36610,36688,Activision Blizzard
2215,36758,36688,Activision Blizzard
2216,36759,36688,Activision Blizzard
2217,36787,36688,Activision Blizzard
2218,36795,36688,Activision Blizzard
2219,37026,36688,Activision Blizzard
2220,37075,36688,Activision Blizzard
2221,38140,36688,Activision Blizzard
2222,3879,36688,Activision Blizzard
2223,39118,36688,Activision Blizzard
2224,39336,36688,Activision Blizzard
2225,39465,36688,Activision Blizzard
2226,39481,36688,Activision Blizzard
2227,39634,36688,Activision Blizzard
2228,40181,36688,Activision Blizzard
2229,40269,36688,Activision Blizzard
2230,40277,36688,Activision Blizzard
2231,40303,36688,Activision Blizzard
2232,40394,36688,Activision Blizzard
2233,40424,36688,Activision Blizzard
2234,41606,36688,Activision Blizzard
2235,42941,36688,Activision Blizzard
2236,43350,36688,Activision Blizzard
2237,43576,36688,Activision Blizzard
2238,4527,36688,Activision Blizzard
2239,4535,36688,Activision Blizzard
2240,4746,36688,Activision Blizzard
2241,4891,36688,Activision Blizzard
2242,5240,36688,Activision Blizzard
2243,52475,36688,Activision Blizzard
2244,52491,36688,Activision Blizzard
2245,52497,36688,Activision Blizzard
2246,52499,36688,Activision Blizzard
2247,52511,36688,Activision Blizzard
2248,52515,36688,Activision Blizzard
2249,52518,36688,Activision Blizzard
2250,52521,36688,Activision Blizzard
2251,52525,36688,Activision Blizzard
2252,52528,36688,Activision Blizzard
2253,52536,36688,Activision Blizzard
2254,52540,36688,Activision Blizzard
2255,52543,36688,Activision Blizzard
2256,52548,36688,Activision Blizzard
2257,52564,36688,Activision Blizzard
2258,52568,36688,Activision Blizzard
2259,52573,36688,Activision Blizzard
2260,52576,36688,Activision Blizzard
2261,52663,36688,Activision Blizzard
2262,52740,36688,Activision Blizzard
2263,52770,36688,Activision Blizzard
2264,52776,36688,Activision Blizzard
2265,52801,36688,Activision Blizzard
2266,52878,36688,Activision Blizzard
2267,52879,36688,Activision Blizzard
2268,52884,36688,Activision Blizzard
2269,53002,36688,Activision Blizzard
2270,53108,36688,Activision Blizzard
2271,53165,36688,Activision Blizzard
2272,53241,36688,Activision Blizzard
2273,53247,36688,Activision Blizzard
2274,53334,36688,Activision Blizzard
2275,53385,36688,Activision Blizzard
2276,53398,36688,Activision Blizzard
2277,5340,36688,Activision Blizzard
2278,53425,36688,Activision Blizzard
2279,53458,36688,Activision Blizzard
2280,53475,36688,Activision Blizzard
2281,53527,36688,Activision Blizzard
2282,53528,36688,Activision Blizzard
2283,53533,36688,Activision Blizzard
2284,53544,36688,Activision Blizzard
2285,53553,36688,Activision Blizzard
2286,53614,36688,Activision Blizzard
2287,53622,36688,Activision Blizzard
2288,53646,36688,Activision Blizzard
2289,53836,36688,Activision Blizzard
2290,54491,36688,Activision Blizzard
2291,54551,36688,Activision Blizzard
2292,54615,36688,Activision Blizzard
2293,54756,36688,Activision Blizzard
2294,54871,36688,Activision Blizzard
2295,54918,36688,Activision Blizzard
2296,5527,36688,Activision Blizzard
2297,55990,36688,Activision Blizzard
2298,56000,36688,Activision Blizzard
2299,56095,36688,Activision Blizzard
2300,56096,36688,Activision Blizzard
2301,5614,36688,Activision Blizzard
2302,56224,36688,Activision Blizzard
2303,56263,36688,Activision Blizzard
2304,56272,36688,Activision Blizzard
2305,56273,36688,Activision Blizzard
2306,5635,36688,Activision Blizzard
2307,5653,36688,Activision Blizzard
2308,5656,36688,Activision Blizzard
2309,5692,36688,Activision Blizzard
2310,57801,36688,Activision Blizzard
2311,57829,36688,Activision Blizzard
2312,57846,36688,Activision Blizzard
2313,57847,36688,Activision Blizzard
2314,57944,36688,Activision Blizzard
2315,57991,36688,Activision Blizzard
2316,58001,36688,Activision Blizzard
2317,59280,36688,Activision Blizzard
2318,842,36688,Activision Blizzard
2319,865,36688,Activision Blizzard
2320,894,36688,Activision Blizzard
2321,11377,42090,Facepuncher Media
2322,11387,7217,Kalypso Media
2323,14015,7217,Kalypso Media
2324,14016,7217,Kalypso Media
2325,14018,7217,Kalypso Media
2326,14026,7217,Kalypso Media
2327,14027,7217,Kalypso Media
2328,14064,7217,Kalypso Media
2329,14072,7217,Kalypso Media
2330,19499,7217,Kalypso Media
2331,3129,7217,Kalypso Media
2332,3358,7217,Kalypso Media
2333,38379,7217,Kalypso Media
2334,4073,7217,Kalypso Media
2335,41242,7217,Kalypso Media
2336,41362,7217,Kalypso Media
2337,11387,10334,Kalypso
2338,14015,10334,Kalypso
2339,14016,10334,Kalypso
2340,14018,10334,Kalypso
2341,14026,10334,Kalypso
2342,14027,10334,Kalypso
2343,14064,10334,Kalypso
2344,14072,10334,Kalypso
2345,3129,10334,Kalypso
2346,3358,10334,Kalypso
2347,4073,10334,Kalypso
2348,1140,22284,Tomorrow
2349,1140,2255,2D BOY
2350,11748,16368,1C-SoftClub
2351,1416,16368,1C-SoftClub
2352,17634,16368,1C-SoftClub
2353,17698,16368,1C-SoftClub
2354,17863,16368,1C-SoftClub
2355,18304,16368,1C-SoftClub
2356,19509,16368,1C-SoftClub
2357,2518,16368,1C-SoftClub
2358,3498,16368,1C-SoftClub
2359,4058,16368,1C-SoftClub
2360,4059,16368,1C-SoftClub
2361,416,16368,1C-SoftClub
2362,430,16368,1C-SoftClub
2363,432,16368,1C-SoftClub
2364,4406,16368,1C-SoftClub
2365,11748,28333,Focus Home Interactive
2366,14081,28333,Focus Home Interactive
2367,1752,28333,Focus Home Interactive
2368,2284,28333,Focus Home Interactive
2369,267220,28333,Focus Home Interactive
2370,38137,28333,Focus Home Interactive
2371,3834,28333,Focus Home Interactive
2372,40337,28333,Focus Home Interactive
2373,41002,28333,Focus Home Interactive
2374,41607,28333,Focus Home Interactive
2375,42952,28333,Focus Home Interactive
2376,11816,17575,Throwback Entertainment
2377,31284,17575,Throwback Entertainment
2378,11871,2743,HeR Interactive
2379,11934,42019,Valve
2380,12020,42019,Valve
2381,13535,42019,Valve
2382,13537,42019,Valve
2383,18080,42019,Valve
2384,19301,42019,Valve
2385,4200,42019,Valve
2386,52884,42019,Valve
2387,12010,17174,Ziggurat
2388,34954,17174,Ziggurat
2389,12010,4923,"Flying Tiger Entertainment,Inc."
2390,12010,8296,Open-2
2391,12020,11331,Electronic Arts
2392,1249,11331,Electronic Arts
2393,13535,11331,Electronic Arts
2394,1454,11331,Electronic Arts
2395,19345,11331,Electronic Arts
2396,19400,11331,Electronic Arts
2397,19466,11331,Electronic Arts
2398,19491,11331,Electronic Arts
2399,19669,11331,Electronic Arts
2400,19701,11331,Electronic Arts
2401,20823,11331,Electronic Arts
2402,22797,11331,Electronic Arts
2403,22809,11331,Electronic Arts
2404,22811,11331,Electronic Arts
2405,22817,11331,Electronic Arts
2406,22833,11331,Electronic Arts
2407,22911,11331,Electronic Arts
2408,22953,11331,Electronic Arts
2409,2354,11331,Electronic Arts
2410,24273,11331,Electronic Arts
2411,24513,11331,Electronic Arts
2412,24515,11331,Electronic Arts
2413,24564,11331,Electronic Arts
2414,24622,11331,Electronic Arts
2415,24686,11331,Electronic Arts
2416,24706,11331,Electronic Arts
2417,24707,11331,Electronic Arts
2418,24759,11331,Electronic Arts
2419,24780,11331,Electronic Arts
2420,24806,11331,Electronic Arts
2421,24813,11331,Electronic Arts
2422,24872,11331,Electronic Arts
2423,24877,11331,Electronic Arts
2424,24916,11331,Electronic Arts
2425,24940,11331,Electronic Arts
2426,24948,11331,Electronic Arts
2427,24963,11331,Electronic Arts
2428,24974,11331,Electronic Arts
2429,24995,11331,Electronic Arts
2430,25028,11331,Electronic Arts
2431,25107,11331,Electronic Arts
2432,25162,11331,Electronic Arts
2433,25190,11331,Electronic Arts
2434,25217,11331,Electronic Arts
2435,25236,11331,Electronic Arts
2436,25246,11331,Electronic Arts
2437,25259,11331,Electronic Arts
2438,25282,11331,Electronic Arts
2439,25317,11331,Electronic Arts
2440,25393,11331,Electronic Arts
2441,25528,11331,Electronic Arts
2442,25545,11331,Electronic Arts
2443,25548,11331,Electronic Arts
2444,25565,11331,Electronic Arts
2445,25578,11331,Electronic Arts
2446,25598,11331,Electronic Arts
2447,25620,11331,Electronic Arts
2448,25621,11331,Electronic Arts
2449,25622,11331,Electronic Arts
2450,25624,11331,Electronic Arts
2451,25625,11331,Electronic Arts
2452,25632,11331,Electronic Arts
2453,25660,11331,Electronic Arts
2454,25669,11331,Electronic Arts
2455,25708,11331,Electronic Arts
2456,25710,11331,Electronic Arts
2457,25726,11331,Electronic Arts
2458,25778,11331,Electronic Arts
2459,25799,11331,Electronic Arts
2460,25809,11331,Electronic Arts
2461,25839,11331,Electronic Arts
2462,25858,11331,Electronic Arts
2463,25932,11331,Electronic Arts
2464,25949,11331,Electronic Arts
2465,25986,11331,Electronic Arts
2466,26073,11331,Electronic Arts
2467,26088,11331,Electronic Arts
2468,26089,11331,Electronic Arts
2469,26111,11331,Electronic Arts
2470,26112,11331,Electronic Arts
2471,26113,11331,Electronic Arts
2472,26123,11331,Electronic Arts
2473,26132,11331,Electronic Arts
2474,26410,11331,Electronic Arts
2475,26468,11331,Electronic Arts
2476,264730,11331,Electronic Arts
2477,26498,11331,Electronic Arts
2478,26511,11331,Electronic Arts
2479,26621,11331,Electronic Arts
2480,26789,11331,Electronic Arts
2481,27008,11331,Electronic Arts
2482,27045,11331,Electronic Arts
2483,28224,11331,Electronic Arts
2484,28397,11331,Electronic Arts
2485,28414,11331,Electronic Arts
2486,28547,11331,Electronic Arts
2487,28554,11331,Electronic Arts
2488,28559,11331,Electronic Arts
2489,28581,11331,Electronic Arts
2490,28597,11331,Electronic Arts
2491,28679,11331,Electronic Arts
2492,28698,11331,Electronic Arts
2493,28701,11331,Electronic Arts
2494,28715,11331,Electronic Arts
2495,28744,11331,Electronic Arts
2496,28754,11331,Electronic Arts
2497,28756,11331,Electronic Arts
2498,28761,11331,Electronic Arts
2499,28778,11331,Electronic Arts
2500,28835,11331,Electronic Arts
2501,28866,11331,Electronic Arts
2502,28883,11331,Electronic Arts
2503,28894,11331,Electronic Arts
2504,28910,11331,Electronic Arts
2505,28914,11331,Electronic Arts
2506,28918,11331,Electronic Arts
2507,28950,11331,Electronic Arts
2508,28969,11331,Electronic Arts
2509,29003,11331,Electronic Arts
2510,29063,11331,Electronic Arts
2511,29065,11331,Electronic Arts
2512,29593,11331,Electronic Arts
2513,29633,11331,Electronic Arts
2514,29644,11331,Electronic Arts
2515,29778,11331,Electronic Arts
2516,29800,11331,Electronic Arts
2517,29862,11331,Electronic Arts
2518,29868,11331,Electronic Arts
2519,29870,11331,Electronic Arts
2520,29960,11331,Electronic Arts
2521,30245,11331,Electronic Arts
2522,30247,11331,Electronic Arts
2523,30269,11331,Electronic Arts
2524,30367,11331,Electronic Arts
2525,30652,11331,Electronic Arts
2526,30653,11331,Electronic Arts
2527,30761,11331,Electronic Arts
2528,30867,11331,Electronic Arts
2529,30868,11331,Electronic Arts
2530,30869,11331,Electronic Arts
2531,30870,11331,Electronic Arts
2532,30986,11331,Electronic Arts
2533,30987,11331,Electronic Arts
2534,30989,11331,Electronic Arts
2535,30990,11331,Electronic Arts
2536,31080,11331,Electronic Arts
2537,312621,11331,Electronic Arts
2538,31276,11331,Electronic Arts
2539,31278,11331,Electronic Arts
2540,31279,11331,Electronic Arts
2541,31286,11331,Electronic Arts
2542,31386,11331,Electronic Arts
2543,31412,11331,Electronic Arts
2544,31413,11331,Electronic Arts
2545,31435,11331,Electronic Arts
2546,31470,11331,Electronic Arts
2547,31476,11331,Electronic Arts
2548,31510,11331,Electronic Arts
2549,31724,11331,Electronic Arts
2550,31765,11331,Electronic Arts
2551,31787,11331,Electronic Arts
2552,3204,11331,Electronic Arts
2553,32271,11331,Electronic Arts
2554,32402,11331,Electronic Arts
2555,32415,11331,Electronic Arts
2556,32484,11331,Electronic Arts
2557,32549,11331,Electronic Arts
2558,32580,11331,Electronic Arts
2559,3280,11331,Electronic Arts
2560,32925,11331,Electronic Arts
2561,330600,11331,Electronic Arts
2562,331254,11331,Electronic Arts
2563,331400,11331,Electronic Arts
2564,333321,11331,Electronic Arts
2565,334382,11331,Electronic Arts
2566,336418,11331,Electronic Arts
2567,34777,11331,Electronic Arts
2568,34779,11331,Electronic Arts
2569,34780,11331,Electronic Arts
2570,34783,11331,Electronic Arts
2571,34791,11331,Electronic Arts
2572,35016,11331,Electronic Arts
2573,35025,11331,Electronic Arts
2574,35026,11331,Electronic Arts
2575,35029,11331,Electronic Arts
2576,35046,11331,Electronic Arts
2577,35064,11331,Electronic Arts
2578,35137,11331,Electronic Arts
2579,35225,11331,Electronic Arts
2580,35261,11331,Electronic Arts
2581,35357,11331,Electronic Arts
2582,35555,11331,Electronic Arts
2583,35573,11331,Electronic Arts
2584,35629,11331,Electronic Arts
2585,35736,11331,Electronic Arts
2586,3580,11331,Electronic Arts
2587,35800,11331,Electronic Arts
2588,3593,11331,Electronic Arts
2589,35972,11331,Electronic Arts
2590,35973,11331,Electronic Arts
2591,35996,11331,Electronic Arts
2592,3602,11331,Electronic Arts
2593,36402,11331,Electronic Arts
2594,36515,11331,Electronic Arts
2595,36539,11331,Electronic Arts
2596,36602,11331,Electronic Arts
2597,36647,11331,Electronic Arts
2598,366885,11331,Electronic Arts
2599,36757,11331,Electronic Arts
2600,368030,11331,Electronic Arts
2601,36809,11331,Electronic Arts
2602,36851,11331,Electronic Arts
2603,36877,11331,Electronic Arts
2604,36967,11331,Electronic Arts
2605,37024,11331,Electronic Arts
2606,37039,11331,Electronic Arts
2607,37105,11331,Electronic Arts
2608,37221,11331,Electronic Arts
2609,37446,11331,Electronic Arts
2610,37763,11331,Electronic Arts
2611,37764,11331,Electronic Arts
2612,37765,11331,Electronic Arts
2613,37777,11331,Electronic Arts
2614,37867,11331,Electronic Arts
2615,37898,11331,Electronic Arts
2616,38014,11331,Electronic Arts
2617,38055,11331,Electronic Arts
2618,38080,11331,Electronic Arts
2619,38132,11331,Electronic Arts
2620,3838,11331,Electronic Arts
2621,3842,11331,Electronic Arts
2622,3851,11331,Electronic Arts
2623,38658,11331,Electronic Arts
2624,38965,11331,Electronic Arts
2625,38995,11331,Electronic Arts
2626,39272,11331,Electronic Arts
2627,39602,11331,Electronic Arts
2628,3971,11331,Electronic Arts
2629,39993,11331,Electronic Arts
2630,39994,11331,Electronic Arts
2631,40092,11331,Electronic Arts
2632,40345,11331,Electronic Arts
2633,40379,11331,Electronic Arts
2634,40562,11331,Electronic Arts
2635,40676,11331,Electronic Arts
2636,40831,11331,Electronic Arts
2637,40834,11331,Electronic Arts
2638,40996,11331,Electronic Arts
2639,41033,11331,Electronic Arts
2640,41063,11331,Electronic Arts
2641,4125,11331,Electronic Arts
2642,41324,11331,Electronic Arts
2643,4154,11331,Electronic Arts
2644,4166,11331,Electronic Arts
2645,4167,11331,Electronic Arts
2646,4185,11331,Electronic Arts
2647,4200,11331,Electronic Arts
2648,42187,11331,Electronic Arts
2649,4219,11331,Electronic Arts
2650,42230,11331,Electronic Arts
2651,4252,11331,Electronic Arts
2652,427,11331,Electronic Arts
2653,4273,11331,Electronic Arts
2654,4284,11331,Electronic Arts
2655,4326,11331,Electronic Arts
2656,4388,11331,Electronic Arts
2657,4397,11331,Electronic Arts
2658,4439,11331,Electronic Arts
2659,4479,11331,Electronic Arts
2660,4489,11331,Electronic Arts
2661,4503,11331,Electronic Arts
2662,4515,11331,Electronic Arts
2663,4520,11331,Electronic Arts
2664,4550,11331,Electronic Arts
2665,4555,11331,Electronic Arts
2666,4570,11331,Electronic Arts
2667,4581,11331,Electronic Arts
2668,4602,11331,Electronic Arts
2669,4634,11331,Electronic Arts
2670,4639,11331,Electronic Arts
2671,4700,11331,Electronic Arts
2672,4742,11331,Electronic Arts
2673,4802,11331,Electronic Arts
2674,4806,11331,Electronic Arts
2675,4957,11331,Electronic Arts
2676,5078,11331,Electronic Arts
2677,5084,11331,Electronic Arts
2678,5085,11331,Electronic Arts
2679,5091,11331,Electronic Arts
2680,5235,11331,Electronic Arts
2681,5250,11331,Electronic Arts
2682,5263,11331,Electronic Arts
2683,5264,11331,Electronic Arts
2684,52641,11331,Electronic Arts
2685,52647,11331,Electronic Arts
2686,5269,11331,Electronic Arts
2687,52722,11331,Electronic Arts
2688,52749,11331,Electronic Arts
2689,52765,11331,Electronic Arts
2690,52794,11331,Electronic Arts
2691,52798,11331,Electronic Arts
2692,52799,11331,Electronic Arts
2693,52815,11331,Electronic Arts
2694,52842,11331,Electronic Arts
2695,52896,11331,Electronic Arts
2696,52903,11331,Electronic Arts
2697,52925,11331,Electronic Arts
2698,52927,11331,Electronic Arts
2699,52943,11331,Electronic Arts
2700,52945,11331,Electronic Arts
2701,52969,11331,Electronic Arts
2702,53021,11331,Electronic Arts
2703,53091,11331,Electronic Arts
2704,53105,11331,Electronic Arts
2705,53106,11331,Electronic Arts
2706,53152,11331,Electronic Arts
2707,53158,11331,Electronic Arts
2708,53246,11331,Electronic Arts
2709,53296,11331,Electronic Arts
2710,53349,11331,Electronic Arts
2711,53379,11331,Electronic Arts
2712,53380,11331,Electronic Arts
2713,53381,11331,Electronic Arts
2714,53382,11331,Electronic Arts
2715,53405,11331,Electronic Arts
2716,53406,11331,Electronic Arts
2717,5342,11331,Electronic Arts
2718,53501,11331,Electronic Arts
2719,53537,11331,Electronic Arts
2720,53562,11331,Electronic Arts
2721,5360,11331,Electronic Arts
2722,53621,11331,Electronic Arts
2723,53627,11331,Electronic Arts
2724,5390,11331,Electronic Arts
2725,5402,11331,Electronic Arts
2726,54172,11331,Electronic Arts
2727,54327,11331,Electronic Arts
2728,54339,11331,Electronic Arts
2729,54404,11331,Electronic Arts
2730,54441,11331,Electronic Arts
2731,54452,11331,Electronic Arts
2732,54457,11331,Electronic Arts
2733,54532,11331,Electronic Arts
2734,54559,11331,Electronic Arts
2735,54560,11331,Electronic Arts
2736,54934,11331,Electronic Arts
2737,5511,11331,Electronic Arts
2738,5512,11331,Electronic Arts
2739,55288,11331,Electronic Arts
2740,5566,11331,Electronic Arts
2741,5567,11331,Electronic Arts
2742,55912,11331,Electronic Arts
2743,56004,11331,Electronic Arts
2744,56019,11331,Electronic Arts
2745,56050,11331,Electronic Arts
2746,56081,11331,Electronic Arts
2747,5611,11331,Electronic Arts
2748,56110,11331,Electronic Arts
2749,56114,11331,Electronic Arts
2750,56151,11331,Electronic Arts
2751,56152,11331,Electronic Arts
2752,5616,11331,Electronic Arts
2753,56221,11331,Electronic Arts
2754,56241,11331,Electronic Arts
2755,56303,11331,Electronic Arts
2756,5644,11331,Electronic Arts
2757,5645,11331,Electronic Arts
2758,5651,11331,Electronic Arts
2759,5654,11331,Electronic Arts
2760,56582,11331,Electronic Arts
2761,5675,11331,Electronic Arts
2762,5682,11331,Electronic Arts
2763,5686,11331,Electronic Arts
2764,5688,11331,Electronic Arts
2765,5689,11331,Electronic Arts
2766,5701,11331,Electronic Arts
2767,57243,11331,Electronic Arts
2768,57436,11331,Electronic Arts
2769,57437,11331,Electronic Arts
2770,57636,11331,Electronic Arts
2771,57638,11331,Electronic Arts
2772,57639,11331,Electronic Arts
2773,57642,11331,Electronic Arts
2774,57664,11331,Electronic Arts
2775,57666,11331,Electronic Arts
2776,57724,11331,Electronic Arts
2777,57743,11331,Electronic Arts
2778,57763,11331,Electronic Arts
2779,57778,11331,Electronic Arts
2780,57812,11331,Electronic Arts
2781,5783,11331,Electronic Arts
2782,57849,11331,Electronic Arts
2783,57967,11331,Electronic Arts
2784,57970,11331,Electronic Arts
2785,59142,11331,Electronic Arts
2786,59599,11331,Electronic Arts
2787,71924,11331,Electronic Arts
2788,809,11331,Electronic Arts
2789,12045,23859,TopWare Interactive
2790,12877,23859,TopWare Interactive
2791,17295,23859,TopWare Interactive
2792,19664,23859,TopWare Interactive
2793,29001,23859,TopWare Interactive
2794,12045,41077,"Topware Interactive, ACE"
2795,1205,9472,Aksys Games
2796,2288,9472,Aksys Games
2797,24526,9472,Aksys Games
2798,24749,9472,Aksys Games
2799,24876,9472,Aksys Games
2800,25250,9472,Aksys Games
2801,25440,9472,Aksys Games
2802,25478,9472,Aksys Games
2803,25492,9472,Aksys Games
2804,25556,9472,Aksys Games
2805,25580,9472,Aksys Games
2806,25685,9472,Aksys Games
2807,25937,9472,Aksys Games
2808,26096,9472,Aksys Games
2809,2665,9472,Aksys Games
2810,334084,9472,Aksys Games
2811,335614,9472,Aksys Games
2812,335615,9472,Aksys Games
2813,3652,9472,Aksys Games
2814,3683,9472,Aksys Games
2815,3702,9472,Aksys Games
2816,4225,9472,Aksys Games
