GAME_ID,GENRE_ID,GENRE_NAME
23004,14,Action
23074,14,Action
2310,14,Action
2354,14,Action
23600,14,Action
2361,14,Action
23738,14,Action
23756,14,Action
23760,14,Action
23764,14,Action
23771,14,Action
23775,14,Action
23834,14,Action
23850,14,Action
2386,14,Action
23875,14,Action
23890,14,Action
23893,14,Action
23900,14,Action
2391,14,Action
23916,14,Action
23935,14,Action
24030,14,Action
24048,14,Action
24059,14,Action
24072,14,Action
24101,14,Action
241040,14,Action
241043,14,Action
24107,14,Action
24138,14,Action
24152,14,Action
24160,14,Action
24175,14,Action
24182,14,Action
24204,14,Action
2422,14,Action
24288,14,Action
24297,14,Action
24313,14,Action
24401,14,Action
24411,14,Action
24442,14,Action
244695,14,Action
244706,14,Action
244733,14,Action
24490,14,Action
24510,14,Action
24512,14,Action
24517,14,Action
24538,14,Action
24590,14,Action
24628,14,Action
24630,14,Action
24632,14,Action
2468,14,Action
24699,14,Action
24731,14,Action
24736,14,Action
24768,14,Action
24785,14,Action
24802,14,Action
24812,14,Action
24863,14,Action
24877,14,Action
24882,14,Action
24883,14,Action
24910,14,Action
24915,14,Action
24927,14,Action
24932,14,Action
24933,14,Action
24935,14,Action
24939,14,Action
24953,14,Action
24963,14,Action
24975,14,Action
24980,14,Action
24981,14,Action
24992,14,Action
25007,14,Action
25014,14,Action
25022,14,Action
25035,14,Action
25046,14,Action
25047,14,Action
25053,14,Action
25064,14,Action
25065,14,Action
25080,14,Action
25096,14,Action
25097,14,Action
25119,14,Action
25122,14,Action
25137,14,Action
25141,14,Action
25142,14,Action
25161,14,Action
25173,14,Action
2518,14,Action
251943,14,Action
25214,14,Action
25229,14,Action
25256,14,Action
25264,14,Action
25267,14,Action
25288,14,Action
25310,14,Action
25373,14,Action
25384,14,Action
25394,14,Action
25396,14,Action
25398,14,Action
25414,14,Action
25446,14,Action
25449,14,Action
25465,14,Action
25479,14,Action
2548,14,Action
25485,14,Action
25493,14,Action
25496,14,Action
25503,14,Action
2551,14,Action
2552,14,Action
2553,14,Action
25540,14,Action
25570,14,Action
25582,14,Action
25595,14,Action
2564,14,Action
25646,14,Action
25666,14,Action
25683,14,Action
25693,14,Action
25705,14,Action
25709,14,Action
25711,14,Action
25728,14,Action
25745,14,Action
2579,14,Action
25827,14,Action
25829,14,Action
25841,14,Action
25844,14,Action
25846,14,Action
25853,14,Action
25874,14,Action
25909,14,Action
25924,14,Action
25932,14,Action
25965,14,Action
2597,14,Action
25986,14,Action
25991,14,Action
26016,14,Action
26033,14,Action
26047,14,Action
26188,14,Action
26200,14,Action
2623,14,Action
262359,14,Action
262360,14,Action
262361,14,Action
262368,14,Action
262373,14,Action
26298,14,Action
2633,14,Action
26336,14,Action
2634,14,Action
26408,14,Action
264694,14,Action
264698,14,Action
2647,14,Action
26472,14,Action
264723,14,Action
264724,14,Action
264725,14,Action
264726,14,Action
264727,14,Action
264730,14,Action
264734,14,Action
264736,14,Action
26498,14,Action
266192,14,Action
2662,14,Action
26668,14,Action
26699,14,Action
267219,14,Action
267220,14,Action
26794,14,Action
268299,14,Action
268301,14,Action
26877,14,Action
269327,14,Action
269328,14,Action
269332,14,Action
26968,14,Action
26970,14,Action
27015,14,Action
27022,14,Action
27023,14,Action
27042,14,Action
27057,14,Action
27058,14,Action
27102,14,Action
27124,14,Action
27159,14,Action
27193,14,Action
27224,14,Action
27230,14,Action
27235,14,Action
2725,14,Action
27253,14,Action
27255,14,Action
27256,14,Action
27264,14,Action
27297,14,Action
27328,14,Action
27390,14,Action
27418,14,Action
2743,14,Action
275600,14,Action
275602,14,Action
275604,14,Action
27581,14,Action
27651,14,Action
276644,14,Action
276647,14,Action
27711,14,Action
277906,14,Action
277907,14,Action
277912,14,Action
27832,14,Action
27913,14,Action
27973,14,Action
27974,14,Action
27994,14,Action
2805,14,Action
281861,14,Action
281865,14,Action
28246,14,Action
28270,14,Action
28279,14,Action
282811,14,Action
282815,14,Action
282821,14,Action
28284,14,Action
28312,14,Action
28320,14,Action
28336,14,Action
28366,14,Action
28372,14,Action
28376,14,Action
28380,14,Action
28388,14,Action
28395,14,Action
28397,14,Action
283972,14,Action
28399,14,Action
284091,14,Action
28422,14,Action
28437,14,Action
28448,14,Action
28478,14,Action
2848,14,Action
28483,14,Action
28492,14,Action
28499,14,Action
28505,14,Action
28520,14,Action
28527,14,Action
28532,14,Action
28537,14,Action
28547,14,Action
2855,14,Action
28554,14,Action
285568,14,Action
28559,14,Action
28562,14,Action
28568,14,Action
28583,14,Action
28608,14,Action
28615,14,Action
28623,14,Action
28627,14,Action
28631,14,Action
2866,14,Action
28726,14,Action
28735,14,Action
28737,14,Action
28742,14,Action
28755,14,Action
28785,14,Action
2880,14,Action
28804,14,Action
28807,14,Action
28817,14,Action
28820,14,Action
288552,14,Action
288566,14,Action
288575,14,Action
288616,14,Action
28862,14,Action
288621,14,Action
288623,14,Action
288624,14,Action
288626,14,Action
288630,14,Action
288631,14,Action
288633,14,Action
288634,14,Action
288637,14,Action
288638,14,Action
288640,14,Action
288646,14,Action
288650,14,Action
288652,14,Action
288653,14,Action
288656,14,Action
288657,14,Action
288662,14,Action
288663,14,Action
288669,14,Action
28889,14,Action
28941,14,Action
28942,14,Action
28944,14,Action
28958,14,Action
28964,14,Action
28979,14,Action
2901,14,Action
29012,14,Action
29028,14,Action
29031,14,Action
29035,14,Action
29036,14,Action
29040,14,Action
29044,14,Action
29082,14,Action
290877,14,Action
290879,14,Action
29092,14,Action
29109,14,Action
29136,14,Action
29143,14,Action
29144,14,Action
29153,14,Action
29155,14,Action
29158,14,Action
29162,14,Action
292851,14,Action
29356,14,Action
295005,14,Action
295006,14,Action
2952,14,Action
29538,14,Action
29582,14,Action
29593,14,Action
29606,14,Action
29640,14,Action
29642,14,Action
29655,14,Action
2968,14,Action
29733,14,Action
2977,14,Action
2983,14,Action
29853,14,Action
29870,14,Action
29939,14,Action
299539,14,Action
299540,14,Action
29963,14,Action
29972,14,Action
2998,14,Action
3004,14,Action
30107,14,Action
30116,14,Action
301506,14,Action
301507,14,Action
3017,14,Action
30176,14,Action
30243,14,Action
30265,14,Action
30425,14,Action
3044,14,Action
30513,14,Action
305489,14,Action
3057,14,Action
30584,14,Action
306171,14,Action
3070,14,Action
30714,14,Action
30737,14,Action
30748,14,Action
30803,14,Action
30848,14,Action
31070,14,Action
3111,14,Action
31203,14,Action
3125,14,Action
3127,14,Action
31284,14,Action
31435,14,Action
31482,14,Action
3149,14,Action
31553,14,Action
316816,14,Action
316818,14,Action
31690,14,Action
31715,14,Action
31741,14,Action
31759,14,Action
3179,14,Action
31859,14,Action
3186,14,Action
3188,14,Action
31880,14,Action
31894,14,Action
31906,14,Action
3192,14,Action
3209,14,Action
32161,14,Action
32186,14,Action
32252,14,Action
3228,14,Action
32285,14,Action
32402,14,Action
324127,14,Action
3243,14,Action
32469,14,Action
3255,14,Action
32601,14,Action
32651,14,Action
32672,14,Action
32716,14,Action
3272,14,Action
327235,14,Action
32785,14,Action
32815,14,Action
328409,14,Action
32843,14,Action
3287,14,Action
3294,14,Action
32989,14,Action
33040,14,Action
330452,14,Action
330537,14,Action
330569,14,Action
330572,14,Action
330692,14,Action
330772,14,Action
330789,14,Action
330813,14,Action
330920,14,Action
330925,14,Action
330984,14,Action
331009,14,Action
331090,14,Action
331095,14,Action
3311,14,Action
331123,14,Action
3314,14,Action
331435,14,Action
3316,14,Action
33166,14,Action
331721,14,Action
3324,14,Action
332526,14,Action
332580,14,Action
332603,14,Action
332604,14,Action
3328,14,Action
332915,14,Action
333741,14,Action
333841,14,Action
333862,14,Action
333924,14,Action
333925,14,Action
333926,14,Action
334273,14,Action
334357,14,Action
334358,14,Action
334359,14,Action
334408,14,Action
3346,14,Action
334620,14,Action
334664,14,Action
334878,14,Action
334879,14,Action
334904,14,Action
334905,14,Action
334913,14,Action
334914,14,Action
334977,14,Action
335037,14,Action
335271,14,Action
335394,14,Action
335436,14,Action
335698,14,Action
335705,14,Action
335769,14,Action
335783,14,Action
335961,14,Action
336202,14,Action
3363,14,Action
336360,14,Action
336477,14,Action
336478,14,Action
336748,14,Action
336756,14,Action
336807,14,Action
336811,14,Action
3382,14,Action
338383,14,Action
3386,14,Action
3387,14,Action
3388,14,Action
3399,14,Action
339952,14,Action
340785,14,Action
3414,14,Action
3416,14,Action
3427,14,Action
3433,14,Action
343595,14,Action
343597,14,Action
3449,14,Action
345065,14,Action
345127,14,Action
3459,14,Action
34668,14,Action
3469,14,Action
34704,14,Action
34711,14,Action
3474,14,Action
34749,14,Action
34772,14,Action
